replicate	ancient_sample	true_T	map_T	mean_T	ci95_lower_T	ci95_upper_T	contains_true_95	error	abs_error	min_ne_to_T	geomean_ne_to_T	sd_log_ne_to_T	global_min_ne	global_log_ne_range	realised_epsilon
61	ancient_02	2311.7433584109936	2120.0	2140.2013889188374	1690.8742761602211	2624.6319373781926	1	-191.74335841099355	191.74335841099355	10684.077706388844	33095.73161110643	0.9142353030812969	10684.077706388844	2.1083522644493584	0.010118505013673656
61	ancient_03	3048.185674641001	2560.0	2461.15580599415	1989.4408924239226	2880.6160232814855	0	-488.1856746410008	488.1856746410008	10684.077706388844	38886.86299053546	0.8458801882462247	10684.077706388844	2.1083522644493584	0.010118505013673656
61	ancient_04	3451.8356415759076	2020.0	2090.013484142625	1645.3146369251538	2548.364462498799	0	-1431.8356415759076	1431.8356415759076	10684.077706388844	40628.54328078543	0.8044477897597847	10684.077706388844	2.1083522644493584	0.010118505013673656
61	ancient_05	3969.4583103646387	6020.0	6032.008642056858	5642.018470583356	6421.83214517397	0	2050.5416896353613	2050.5416896353613	10684.077706388844	42134.19757594722	0.7560284877536098	10684.077706388844	2.1083522644493584	0.010118505013673656
61	ancient_06	4081.365858738657	3620.0	3590.9392404112673	3140.1523055442462	4017.303828851173	0	-461.36585873865715	461.36585873865715	10684.077706388844	42415.47789082337	0.7466439531821553	10684.077706388844	2.1083522644493584	0.010118505013673656
61	ancient_07	4123.063011268427	3680.0	3702.727205682815	3347.7110604346985	4074.634574266995	0	-443.06301126842664	443.06301126842664	10684.077706388844	42516.83635900907	0.7432341196923501	10684.077706388844	2.1083522644493584	0.010118505013673656
61	ancient_08	5743.6406354801375	6160.0	6165.481583740421	5702.123186977888	6644.406854069495	1	416.35936451986254	416.35936451986254	10684.077706388844	45413.861750217446	0.6384293060479442	10684.077706388844	2.1083522644493584	0.010118505013673656
61	ancient_09	5944.743489014509	6040.0	6076.873043136428	5687.452074395425	6493.347870835918	1	95.25651098549133	95.25651098549133	10684.077706388844	45672.23954669516	0.6282697958905809	10684.077706388844	2.1083522644493584	0.010118505013673656
61	ancient_10	8561.447889679555	8780.0	8745.031585524437	8033.917381984867	9470.413255394358	1	218.55211032044463	218.55211032044463	10684.077706388844	49746.23701449462	0.5448320290167816	10684.077706388844	2.1083522644493584	0.010118505013673656
62	ancient_01	1313.4386024231837	1400.0	1464.7281861529414	1306.6152324696225	1708.9721377669757	1	86.56139757681626	86.56139757681626	5892.219987798048	11453.051354995274	0.7477447149029693	5892.219987798048	3.15938776037998	0.010002203128442388
62	ancient_02	1325.2756932101927	1780.0	1824.4739705205425	1450.9108755494387	2278.474759817912	0	454.7243067898073	454.7243067898073	5892.219987798048	11403.488437683785	0.745798348847289	5892.219987798048	3.15938776037998	0.010002203128442388
62	ancient_03	2109.5875072761974	2180.0	2207.3669340636807	1867.036835978142	2577.872203744885	1	70.41249272380264	70.41249272380264	5892.219987798048	18866.76000462685	0.8894201508677237	5892.219987798048	3.15938776037998	0.010002203128442388
62	ancient_04	2521.606618087313	3040.0	2994.150969252094	2576.90393565314	3401.481335499102	0	518.3933819126869	518.3933819126869	5892.219987798048	21749.63033576271	0.8748355664210765	5892.219987798048	3.15938776037998	0.010002203128442388
62	ancient_05	2579.171973428671	3120.0	3105.1607961110035	2771.9558147363573	3421.0229784018165	0	540.8280265713288	540.8280265713288	5892.219987798048	22105.942785430216	0.8716777589374523	5892.219987798048	3.15938776037998	0.010002203128442388
62	ancient_06	2734.6608937951733	2900.0	2987.4637417003673	2593.9608377268555	3539.6489561607245	1	165.33910620482675	165.33910620482675	5892.219987798048	23018.972688739454	0.8624326920434886	5892.219987798048	3.15938776037998	0.010002203128442388
62	ancient_07	3256.9677769082673	3380.0	3428.982331804752	3069.344467019789	3853.7074406726183	1	123.0322230917327	123.0322230917327	5892.219987798048	25598.40149127778	0.8268215408242506	5892.219987798048	3.15938776037998	0.010002203128442388
62	ancient_08	4510.644884980295	5280.0	5194.929204280784	4582.428793083415	5603.428490383345	0	769.3551150197054	769.3551150197054	5892.219987798048	29540.30522645535	0.739539960735497	5892.219987798048	3.15938776037998	0.010002203128442388
62	ancient_09	5103.982213042799	5220.0	5176.824311997452	4828.943098574722	5521.044009658847	1	116.01778695720077	116.01778695720077	5892.219987798048	30846.12394723859	0.7053821435675574	5892.219987798048	3.15938776037998	0.010002203128442388
62	ancient_10	6578.64480359756	5700.0	5671.885718111622	5179.378149188536	6104.800260138359	0	-878.64480359756	878.64480359756	5892.219987798048	33205.73036541077	0.6362672677765301	5892.219987798048	3.15938776037998	0.010002203128442388
63	ancient_01	262.3887061722996	1820.0	1771.9065965502436	1351.323694109898	2120.477345253206	0	1557.6112938277004	1557.6112938277004	15479.816574157729	23655.269159395506	0.34533750604240904	10158.04936149574	1.8504178528159123	0.01017193081647863
63	ancient_02	1493.5215856050488	620.0	703.2094204354576	392.1836783918865	1041.0256857146492	0	-873.5215856050488	873.5215856050488	15479.816574157729	46994.32034372261	0.4030927810615729	10158.04936149574	1.8504178528159123	0.01017193081647863
63	ancient_03	1979.6987889927043	2080.0	2095.9285456495236	1835.8829533581422	2377.7217602100814	1	100.3012110072957	100.3012110072957	15479.816574157729	45566.79220073457	0.3542654226309939	10158.04936149574	1.8504178528159123	0.01017193081647863
63	ancient_04	3201.5206956067354	3080.0	3092.5924740429773	2766.759850305588	3425.6087072341943	1	-121.52069560673544	121.52069560673544	15479.816574157729	44052.13228480491	0.2826627118124196	10158.04936149574	1.8504178528159123	0.01017193081647863
63	ancient_05	3675.9291152201477	4240.0	4261.935254613529	3856.8795415571517	4631.347193524186	0	564.0708847798523	564.0708847798523	15479.816574157729	44806.37584042591	0.26745402336399615	10158.04936149574	1.8504178528159123	0.01017193081647863
63	ancient_06	4047.412715289146	3060.0	3040.555843284131	2720.0491124525024	3371.105250539933	0	-987.412715289146	987.412715289146	15479.816574157729	45280.0113656698	0.25702215469078366	10158.04936149574	1.8504178528159123	0.01017193081647863
63	ancient_07	5613.192282819847	4660.0	4650.92083482119	4209.248205876054	5055.903408244552	0	-953.1922828198467	953.1922828198467	15479.816574157729	46613.50724781067	0.2231831081193231	10158.04936149574	1.8504178528159123	0.01017193081647863
63	ancient_08	6061.521985311453	5420.0	5326.767344988237	4727.257824645627	5872.794375444874	0	-641.5219853114531	641.5219853114531	15479.816574157729	46872.89371201963	0.21566660021512343	10158.04936149574	1.8504178528159123	0.01017193081647863
63	ancient_09	8978.514864594097	9840.0	9671.685854588708	9135.49749043219	9981.138335478467	0	861.4851354059028	861.4851354059028	15479.816574157729	47281.889011324114	0.17926033136984387	10158.04936149574	1.8504178528159123	0.01017193081647863
63	ancient_10	9317.14835613637	8820.0	8812.155176720613	8322.938003159086	9305.673616090637	0	-497.14835613636933	497.14835613636933	15479.816574157729	47241.581592020375	0.17602734378418397	10158.04936149574	1.8504178528159123	0.01017193081647863
64	ancient_01	1295.2692386484998	560.0	634.2533416452266	460.22375306240014	925.3332699399634	0	-735.2692386484998	735.2692386484998	14229.0875386065	30892.3275007144	0.4799345166663892	5042.036097680277	3.254288101102942	0.009302325581395349
64	ancient_02	1721.4692966269806	1940.0	1957.602736767365	1690.9751377628336	2268.987413308201	1	218.53070337301938	218.53070337301938	14229.0875386065	31153.10579997469	0.4170652877001019	5042.036097680277	3.254288101102942	0.009302325581395349
64	ancient_03	1937.3469095566054	1440.0	1417.7535766284684	1109.4584117090392	1727.2698335066384	0	-497.3469095566054	497.3469095566054	14229.0875386065	31197.017067013494	0.3931626145881017	5042.036097680277	3.254288101102942	0.009302325581395349
64	ancient_04	2865.673889910607	3540.0	3538.740069020303	3452.5081102031513	3619.7993379481104	0	674.3261100893928	674.3261100893928	14229.0875386065	31310.737374441327	0.3233105921703694	5042.036097680277	3.254288101102942	0.009302325581395349
64	ancient_05	3153.394658750711	3480.0	3460.9879306950443	3250.5656543585196	3565.670708415457	0	326.6053412492888	326.6053412492888	14229.0875386065	31332.438270226117	0.3082159301527237	5042.036097680277	3.254288101102942	0.009302325581395349
64	ancient_06	4211.312372275032	3960.0	3937.641684323231	3774.624871551272	4085.865020641559	0	-251.31237227503243	251.31237227503243	5042.036097680277	19877.790353167376	0.8339036614980534	5042.036097680277	3.254288101102942	0.009302325581395349
64	ancient_07	4757.094282810296	5100.0	5094.173450917259	4986.954022434076	5196.622890421884	0	342.90571718970386	342.90571718970386	5042.036097680277	16983.07209582785	0.8981888247762664	5042.036097680277	3.254288101102942	0.009302325581395349
64	ancient_08	5131.029366354179	4820.0	4867.073543083896	4698.006991885278	5151.229530291056	1	-311.0293663541788	311.0293663541788	5042.036097680277	15544.61836043107	0.9206494713327716	5042.036097680277	3.254288101102942	0.009302325581395349
64	ancient_09	5728.7282686793005	5880.0	5863.062837788917	5732.6534806064	5996.330639858115	0	151.27173132069947	151.27173132069947	5042.036097680277	13821.76896969801	0.9368154959825915	5042.036097680277	3.254288101102942	0.009302325581395349
64	ancient_10	9643.394432371831	9500.0	9512.392557840254	9159.353281332285	9875.69327029478	1	-143.3944323718315	143.3944323718315	5042.036097680277	9898.906960244713	0.8342900714658266	5042.036097680277	3.254288101102942	0.009302325581395349
65	ancient_01	341.54913520349385	160.0	190.67226340006974	121.63510918347417	463.9148301981749	1	-181.54913520349385	181.54913520349385	5891.127394810128	17786.42934320328	0.9814942745288779	5891.127394810128	2.8231858708753546	0.010251615564416335
65	ancient_02	489.09803950159426	760.0	775.4508733874299	665.0349676548233	890.3228205113586	0	270.90196049840574	270.90196049840574	5891.127394810128	25712.60301359071	0.9935440813469913	5891.127394810128	2.8231858708753546	0.010251615564416335
65	ancient_03	2221.3695877552377	2200.0	2176.5962599687787	1838.2628230543128	2468.527924869986	1	-21.369587755237717	21.369587755237717	5891.127394810128	28206.265105582228	0.6388964423003142	5891.127394810128	2.8231858708753546	0.010251615564416335
65	ancient_04	3656.2176205557594	4800.0	4852.956263903129	4107.597088782865	5706.2043996047905	0	1143.7823794442406	1143.7823794442406	5891.127394810128	37417.27413578746	0.6565360038215307	5891.127394810128	2.8231858708753546	0.010251615564416335
65	ancient_05	4660.135576401892	4280.0	4355.608033075848	3647.1065005066857	5098.66168130529	1	-380.13557640189174	380.13557640189174	5891.127394810128	46157.80318826624	0.7061801395251219	5891.127394810128	2.8231858708753546	0.010251615564416335
65	ancient_06	5031.901589992557	5040.0	5031.203120568545	4391.453344197206	5674.88899042722	1	8.098410007442908	8.098410007442908	5891.127394810128	48840.19505726495	0.7084094625813147	5891.127394810128	2.8231858708753546	0.010251615564416335
65	ancient_07	5742.425540145191	5160.0	5092.235388232546	4093.7627590402467	5939.895870082989	1	-582.425540145191	582.425540145191	5891.127394810128	53312.243582008734	0.7029297461513686	5891.127394810128	2.8231858708753546	0.010251615564416335
65	ancient_08	6030.3340346285	6120.0	6211.05070596103	5403.985987095454	7058.75697708242	1	89.66596537149962	89.66596537149962	5891.127394810128	54915.147175506856	0.6985860216385942	5891.127394810128	2.8231858708753546	0.010251615564416335
65	ancient_09	6465.227567602804	6880.0	6837.330764369351	6056.566201263669	7582.613535616369	1	414.7724323971961	414.7724323971961	5891.127394810128	57141.64891272445	0.690722654773158	5891.127394810128	2.8231858708753546	0.010251615564416335
65	ancient_10	7539.007149000616	7280.0	7245.990657304882	6441.612668352283	7993.587768400912	1	-259.00714900061575	259.00714900061575	5891.127394810128	61768.93843606546	0.6676249286723378	5891.127394810128	2.8231858708753546	0.010251615564416335
66	ancient_01	2853.714479799534	2600.0	2659.1944317045654	2274.9515874120225	3103.9954739311493	1	-253.71447979953382	253.71447979953382	5159.231907392852	45294.565971079785	0.6778599532491324	5159.231907392852	2.8507434173041712	0.00976333289868301
66	ancient_02	3466.8047645609854	3280.0	3389.170351482585	2944.249914843203	3986.000036659035	1	-186.8047645609854	186.8047645609854	5159.231907392852	48610.29637866947	0.6442345363391693	5159.231907392852	2.8507434173041712	0.00976333289868301
66	ancient_03	3836.7355098114263	3600.0	3700.011936882441	3080.1329007811837	4382.0523040139915	1	-236.73550981142625	236.73550981142625	5159.231907392852	51543.609639343114	0.6381179076045131	5159.231907392852	2.8507434173041712	0.00976333289868301
66	ancient_04	4444.728903386806	4240.0	4241.852981184278	3535.0079656361413	4991.394901272407	1	-204.72890338680645	204.72890338680645	5159.231907392852	55564.24342428302	0.6221709545439874	5159.231907392852	2.8507434173041712	0.00976333289868301
66	ancient_05	6900.072353248808	7580.0	7389.511911414634	6632.595692208338	7813.287441195934	1	679.9276467511918	679.9276467511918	5159.231907392852	65772.80297675241	0.5484970833399033	5159.231907392852	2.8507434173041712	0.00976333289868301
66	ancient_06	7248.350600895761	7200.0	7079.706939317224	6306.572058160584	7688.190050647817	1	-48.35060089576109	48.35060089576109	5159.231907392852	66744.84500049627	0.5391266480533199	5159.231907392852	2.8507434173041712	0.00976333289868301
66	ancient_07	8704.387588435915	8520.0	8493.067983517876	8220.507100795898	8778.615871136888	1	-184.38758843591495	184.38758843591495	5159.231907392852	56629.95006785621	0.6579088959189917	5159.231907392852	2.8507434173041712	0.00976333289868301
66	ancient_08	8883.494628013896	9220.0	9164.485281711064	8855.408347146802	9447.981533946968	1	336.50537198610436	336.50537198610436	5159.231907392852	55407.09711663067	0.6687881307482662	5159.231907392852	2.8507434173041712	0.00976333289868301
66	ancient_09	9342.130664649569	9720.0	9729.243801795408	9430.861936853533	9976.642246967198	0	377.86933535043136	377.86933535043136	5159.231907392852	52595.11774049989	0.691277205270294	5159.231907392852	2.8507434173041712	0.00976333289868301
66	ancient_10	9432.718190746127	9760.0	9723.540944448792	9422.401372929682	9959.780093689447	1	327.2818092538728	327.2818092538728	5159.231907392852	52088.01244735571	0.6949498176129646	5159.231907392852	2.8507434173041712	0.00976333289868301
67	ancient_01	64.4078166431139	0.0	0.3343496224683368	0.504214435944692	19.664363001842986	0	-64.4078166431139	64.4078166431139	12164.639258459538	12164.639258459538	0.0	12164.639258459538	2.077910775327066	0.009741092504135457
67	ancient_02	902.7331980740316	1740.0	1624.0216380169834	1095.2280819006205	1962.2830685316808	0	837.2668019259684	837.2668019259684	12164.639258459538	25566.443472238185	0.7797717580129815	12164.639258459538	2.077910775327066	0.009741092504135457
67	ancient_03	1155.2796755001882	1600.0	1640.9255609594852	1301.4808133227266	2019.0160509835807	0	444.7203244998118	444.7203244998118	12164.639258459538	31712.01327035422	0.8006216255892592	12164.639258459538	2.077910775327066	0.009741092504135457
67	ancient_04	2808.272263327779	4040.0	4048.5617731363736	3943.575389169386	4141.864648196951	0	1231.727736672221	1231.727736672221	12164.639258459538	37365.94163173154	0.5474284760653628	12164.639258459538	2.077910775327066	0.009741092504135457
